		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111101000   33   33   23   28   27   21   27   26  6.258255 0.618328 SUCCESS 136
111101010   26   27   24   26   21   34   26   27  4.150104 0.843333 SUCCESS 137
111101100   20   17   27   32   27   22   27   30  7.480372 0.485798 SUCCESS 138
111101110   30   28   25   21   25   20   34   31  7.439634 0.490025 SUCCESS 139
111110000   28   25   21   24   24   24   22   26  1.777161 0.987098 SUCCESS 140
111110010   15   27   14   24   29   23   26   20 11.798517 0.160422 SUCCESS 141
111110100   26   35   25   23   25   30   37   19 12.063309 0.148401 SUCCESS 142
111110110   20   17   31   29   24   19   29   26  8.142352 0.419690 SUCCESS 143
111111000   27   17   17   25   32   22   18   28 10.576400 0.226875 SUCCESS 144
111111010   21   37   25   22   24   30   24   23  8.009956 0.432498 SUCCESS 145
111111100   28   21   14   19   31   15   22   21 14.904730 0.061025 SUCCESS 146
111111110   24   18   18   19   27   25   19   24  8.009956 0.432498 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   20   24   32   21   27   22   27   18  6.716549 0.567501 SUCCESS   0
000000011   28   23   33   23   36   29   26   20  9.435758 0.306879 SUCCESS   1
000000101   24   26   23   26   28   17   28   17  6.614706 0.578714 SUCCESS   2
000000111   27   25   36   28   34   24   23   20  9.507048 0.301341 SUCCESS   3
000001001   18   24   29   30   31   31   35   22 10.515294 0.230704 SUCCESS   4
000001011   31   28   18   29   28   20   21   20  7.734979 0.459777 SUCCESS   5
000001101   26   20   25   33   19   29   29   29  6.828576 0.555236 SUCCESS   6
000001111   30   29   25   25   24   25   20   21  3.457571 0.902457 SUCCESS   7
000010001   32   31   20   22   29   23   25   20  6.665627 0.573100 SUCCESS   8
000010011   20   20   27   24   26   29   31   27  4.486186 0.810814 SUCCESS   9
000010101   25   21   27   18   36   26   31   25  9.018202 0.340763 SUCCESS  10
000010111   27   35   14   30   26   18   23   18 14.701044 0.065226 SUCCESS  11
000011001   15   27   26   36   29   24   23   29 10.484742 0.232637 SUCCESS  12
000011011   24   19   22   32   16   30   29   31 10.260687 0.247204 SUCCESS  13
000011101   28   25   32   28   16   30   31   24  8.172904 0.416765 SUCCESS  14
000011111   27   21   24   17   23   21   16   22  8.875621 0.352897 SUCCESS  15
000100011   29   35   24   28   23   35   29   22  9.669997 0.288956 SUCCESS  16
000100101   22   27   26   24   20   26   22   28  2.602090 0.956800 SUCCESS  17
000100111   24   23   34   21   20   28   30   26  6.461941 0.595632 SUCCESS  18
000101001   19   27   19   29   27   25   22   27  4.638951 0.795376 SUCCESS  19
000101011   23   17   27   22   39   20   27   27 12.613261 0.125867 SUCCESS  20
000101101   28   19   20   24   26   25   25   28  3.498309 0.899321 SUCCESS  21
000101111   29   28   24   30   24   22   27   20  3.589967 0.892096 SUCCESS  22
000110011   21   30   31   38   28   24   20   21 11.747595 0.162826 SUCCESS  23
000110101   23   27   26   25   20   26   29   24  2.164165 0.975561 SUCCESS  24
000110111   22   19   24   23   32   34   28   25  7.531293 0.480538 SUCCESS  25
000111001   24   22   26   29   33   27   27   18  5.891620 0.659371 SUCCESS  26
000111011   27   32   30   23   25   32   26   26  4.822268 0.776393 SUCCESS  27
000111101   36   30   21   24   21   34   24   23 10.444004 0.235234 SUCCESS  28
000111111   17   25   32   17   28   29   16   33 14.273303 0.074914 SUCCESS  29
001000011   21   28   23   32   20   35   31   31 10.606953 0.224979 SUCCESS  30
001000101   26   21   16   29   30   24   17   29  9.252441 0.321450 SUCCESS  31
001000111   26   35   29   23   25   38   33   27 13.529849 0.094873 SUCCESS  32
001001011   17   27   22   20   21   24   29   26  6.013832 0.645682 SUCCESS  33
001001101   18   19   18   27   23   32   26   25  8.234010 0.410952 SUCCESS  34
001001111   29   19   30   24   25   25   34   19  7.836822 0.449570 SUCCESS  35
001010011   26   31   28   18   25   25   27   30  4.791715 0.779588 SUCCESS  36
001010101   20   23   20   26   29   27   24   28  3.600152 0.891279 SUCCESS  37
001010111   19   20   20   28   30   16   29   28  9.557970 0.297430 SUCCESS  38
001011011   23   19   16   23   25   25   26   29  6.258255 0.618328 SUCCESS  39
001011101   27   31   12   25   23   25   20   26 10.118107 0.256834 SUCCESS  40
001011111   25   23   29   31   19   22   26   20  5.372221 0.717152 SUCCESS  41
001100101   29   30   26   23   26   35   35   21  9.995895 0.265314 SUCCESS  42
001100111   25   29   28   28   33   19   19   23  7.011894 0.535350 SUCCESS  43
001101011   28   30   22   24   26   31   23   23  3.457571 0.902457 SUCCESS  44
001101101   30   27   31   32   19   27   27   28  6.207334 0.624020 SUCCESS  45
001101111   19   26   30   16   26   31   27   26  7.551662 0.478442 SUCCESS  46
001110101   20   26   22   25   19   30   27   25  4.302869 0.828816 SUCCESS  47
001110111   22   34   24   32   25   23   23   25  5.830514 0.666210 SUCCESS  48
001111011   44   31   25   24   30   21   23   32 19.171953 0.013967 SUCCESS  49
001111101   18   29   31   18   23   20   33   21 10.810639 0.212661 SUCCESS  50
001111111   21   24   35   23   29   22   31   35 10.922667 0.206120 SUCCESS  51
010000011   26   28   23   30   21   23   27   23  2.744670 0.949345 SUCCESS  52
010000111   34   20   29   37   17   28   30   28 14.538095 0.068774 SUCCESS  53
010001011   27   19   19   25   28   25   22   22  4.638951 0.795376 SUCCESS  54
010001111   21   34   35   19   27   34   24   28 12.735473 0.121281 SUCCESS  55
010010011   31   29   22   24   26   23   34   18  7.857191 0.447543 SUCCESS  56
010010111   19   24   24   25   23   22   21   22  3.752916 0.878700 SUCCESS  57
010011011   19   17   32   23   21   22   36   22 12.837316 0.117571 SUCCESS  58
010011111   19   20   32   25   31   22   40   30 15.963897 0.042900 SUCCESS  59
010100011   16   34   28   23   34   30   21   37 17.308226 0.027055 SUCCESS  60
010100111   27   21   21   18   28   30   21   34  8.845069 0.355534 SUCCESS  61
010101011   20   20   21   15   31   32   23   33 13.193767 0.105354 SUCCESS  62
010101111   23   17   22   26   27   18   24   24  6.044385 0.642260 SUCCESS  63
010110011   26   24   28   24   28   26   23   26  0.992970 0.998292 SUCCESS  64
010110111   21   26   21   12   32   21   22   22 12.358654 0.135905 SUCCESS  65
010111011   31   26   18   23   25   23   22   30  5.321299 0.722748 SUCCESS  66
010111111   22   23   24   30   22   17   21   21  6.523047 0.588852 SUCCESS  67
011000111   27   26   24   27   23   33   23   30  4.007524 0.856444 SUCCESS  68
011001111   22   33   31   24   37   17   26   36 17.175830 0.028329 SUCCESS  69
011010111   33   23   28   19   20   22   26   21  6.971156 0.539748 SUCCESS  70
011011111   21   25   31   14   25   16   21   18 13.927037 0.083687 SUCCESS  71
011101111   20   31   24   22   21   18   25   26  6.024016 0.644542 SUCCESS  72
011111111   23   14   30   17   20   16   32   32 17.562833 0.024754 SUCCESS  73
100000000   20   24   32   21   27   22   27   18  6.716549 0.567501 SUCCESS  74
100010000   17   29   25   24   25   32   22   24  5.810146 0.668489 SUCCESS  75
100100000   28   27   26   36   34   19   28   24 10.046816 0.261755 SUCCESS  76
100101000   27   23   33   29   28   27   21   30  5.280562 0.727211 SUCCESS  77
100110000   28   28   34   30   30   23   16   26  9.160782 0.328915 SUCCESS  78
100111000   33   26   23   26   25   30   18   24  5.799961 0.669628 SUCCESS  79
101000000   21   23   29   22   27   22   34   23  5.840699 0.665071 SUCCESS  80
101000100   15   21   24   30   18   31   27   28 10.006079 0.264599 SUCCESS  81
101001000   27   24   18   22   15   32   28   29  9.853315 0.275473 SUCCESS  82
101001100   37   23   26   27   22   27   19   25  8.091430 0.424590 SUCCESS  83
101010000   23   29   20   25   15   33   25   23  8.936727 0.347662 SUCCESS  84
101010100   28   15   21   31   25   29   29   29  8.346038 0.400419 SUCCESS  85
101011000   29   27   26   23   26   40   30   29 11.024510 0.200314 SUCCESS  86
101011100   22   24   19   23   27   26   27   21  3.437203 0.904008 SUCCESS  87
101100000   30   20   24   33   31   30   23   24  6.960972 0.540849 SUCCESS  88
101100100   19   28   29   30   31   28   32   32  8.488618 0.387251 SUCCESS  89
101101000   26   22   26   21   29   36   24   20  7.663689 0.466992 SUCCESS  90
101101100   25   20   25   34   23   23   28   40 13.672429 0.090713 SUCCESS  91
101110000   26   21   11   32   38   21   20   18 21.667108 0.005571 FAILURE  92
101110100   26   25   20   21   22   23   23   28  3.182595 0.922381 SUCCESS  93
101111000   24   25   25   24   25   19   28   28  2.388219 0.966740 SUCCESS  94
101111100   24   26   30   21   30   20   23   18  6.237887 0.620604 SUCCESS  95
110000000   33   23   24   28   21   26   22   15  8.600645 0.377096 SUCCESS  96
110000010   28   19   24   23   34   17   27   21  9.018202 0.340763 SUCCESS  97
110000100   32   23   23   26   27   23   23   25  2.836329 0.944205 SUCCESS  98
110001000   25   29   29   26   33   41   22   23 14.100170 0.079192 SUCCESS  99
110001010   21   23   26   25   32   17   33   28  8.325669 0.402322 SUCCESS 100
110010000   22   29   27   40   31   25   37   33 18.988636 0.014921 SUCCESS 101
110010010   20   36   23   26   22   26   24   17  9.435758 0.306879 SUCCESS 102
110010100   29   22   22   21   28   23   36   34 10.382899 0.239173 SUCCESS 103
110011000   23   30   33   22   22   20   19   21  8.009956 0.432498 SUCCESS 104
110011010   33   21   23   24   17   21   29   22  8.091430 0.424590 SUCCESS 105
110100000   26   23   26   21   30   25   24   24  2.072506 0.978708 SUCCESS 106
110100010   14   28   19   31   18   32   32   24 14.364962 0.072735 SUCCESS 107
110100100   31   20   23   17   17   25   23   30  9.517233 0.300556 SUCCESS 108
110101000   14   27   23   20   21   32   24   24  9.507048 0.301341 SUCCESS 109
110101010   28   12   22   20   27   34   28   34 15.658368 0.047539 SUCCESS 110
110101100   30   35   23   18   22   39   30   25 15.994450 0.042460 SUCCESS 111
110110000   23   18   16   29   26   28   29   25  7.398897 0.494268 SUCCESS 112
110110010   18   22   29   35   30   19   41   32 21.249552 0.006513 FAILURE 113
110110100   32   28   28   29   28   26   26   35  6.971156 0.539748 SUCCESS 114
110111000   27   18   21   31   35   24   23   25  8.478434 0.388183 SUCCESS 115
110111010   29   22   22   18   31   26   18   33  9.568154 0.296652 SUCCESS 116
110111100   15   30   21   26   20   28   26   26  7.541478 0.479490 SUCCESS 117
111000000   28   28   25   27   25   23   28   19  2.846513 0.943617 SUCCESS 118
111000010   29   24   23   20   31   15   24   24  7.847007 0.448556 SUCCESS 119
111000100   33   28   29   28   33   42   22   27 17.664676 0.023886 SUCCESS 120
111000110   28   27   24   25   35   17   16   20 11.859623 0.157578 SUCCESS 121
111001000   23   31   22   40   24   28   33   25 13.428006 0.097947 SUCCESS 122
111001010   26   26   25   24   23   23   22   34  4.068630 0.850879 SUCCESS 123
111001100   26   28   35   19   24   21   27   24  6.767470 0.561916 SUCCESS 124
111010000   24   28   25   20   29   28   25   26  2.378035 0.967176 SUCCESS 125
111010010   34   20   19   29   19   23   15   25 12.674367 0.123556 SUCCESS 126
111010100   21   30   27   19   19   24   20   27  6.431388 0.599028 SUCCESS 127
111010110   32   28   25   19   19   24   27   19  7.225764 0.512482 SUCCESS 128
111011000   23   20   21   19   30   29   31   21  7.317423 0.502804 SUCCESS 129
111011010   31   26   32   22   33   26   26   31  7.246133 0.510325 SUCCESS 130
111011100   31   24   20   32   29   23   21   30  6.747102 0.564148 SUCCESS 131
111100000   28   23   26   24   31   25   28   19  3.834391 0.871748 SUCCESS 132
111100010   31   28   36   24   31   25   27   34 10.678243 0.220605 SUCCESS 133
111100100   15   35   29   28   24   33   34   22 14.914914 0.060821 SUCCESS 134
111100110   24   28   27   21   18   21   29   28  5.056507 0.751520 SUCCESS 135
111101000   24   36   32   20   23   34   21   20 12.857685 0.116841 SUCCESS 136
111101010   25   24   33   15   25   25   23   27  7.185027 0.516808 SUCCESS 137
111101100   18   28   20   26   30   20   36   31 11.625384 0.168717 SUCCESS 138
111101110   39   20   24   29   31   22   20   33 14.650122 0.066316 SUCCESS 139
111110000   25   23   22   21   27   25   28   21  2.653011 0.954214 SUCCESS 140
111110010   19   28   29   29   30   30   21   27  5.637013 0.687817 SUCCESS 141
111110100   21   23   32   23   20   30   25   18  7.297054 0.504948 SUCCESS 142
111110110   17   23   26   22   23   21   29   20  6.288808 0.614916 SUCCESS 143
111111000   29   31   31   20   27   15   21   31 10.851377 0.210263 SUCCESS 144
111111010   23   19   33   15   23   24   19   22 11.065247 0.198030 SUCCESS 145
111111100   22   20   26   25   23   18   27   31  5.504617 0.702528 SUCCESS 146
111111110   23   14   29   17   20   16   31   32 16.727720 0.033073 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   25   27   30   20   22   41   16   22 16.615693 0.034369 SUCCESS   0
000000011   28   31   26   30   21   37   14   29 14.548279 0.068547 SUCCESS   1
000000101   34   37   25   17   25   29   31   24 13.305794 0.101752 SUCCESS   2
000000111   27   29   15   20   25   30   15   31 12.755841 0.120531 SUCCESS   3
000001001   26   24   28   25   30   22   25   32  3.508493 0.898530 SUCCESS   4
000001011   39   30   19   18   27   25   31   25 13.713166 0.089555 SUCCESS   5
000001101   19   27   24   27   26   32   33   24  6.197149 0.625159 SUCCESS   6
000001111   22   24   19   25   22   26   18   21  5.677750 0.683277 SUCCESS   7
000010001   24   19   26   22   18   24   18   22  7.185027 0.516808 SUCCESS   8
000010011   31   34   27   22   22   21   28   34  9.445943 0.306083 SUCCESS   9
000010101   29   28   28   31   21   26   28   26  3.477940 0.900895 SUCCESS  10
000010111   31   26   25   23   24   21   38   25  8.895990 0.351146 SUCCESS  11
000011001   30   19   37   21   30   30   27   28 10.943035 0.204948 SUCCESS  12
000011011   17   28   23   33   28   30   30   19  9.415390 0.308474 SUCCESS  13
000011101   23   17   18   27   29   28   15   29 11.146721 0.193524 SUCCESS  14
000011111   30   15   31   30   16   20   20   19 15.006573 0.059018 SUCCESS  15
000100011   28   19   25   29   19   23   20   32  7.327607 0.501734 SUCCESS  16
000100101   21   17   26   27   35   24   20   24  8.865437 0.353774 SUCCESS  17
000100111   23   34   25   26   30   21   24   30  5.881436 0.660511 SUCCESS  18
000101001   22   37   29   33   24   31   29   27 10.881929 0.208479 SUCCESS  19
000101011   34   26   31   32   19   35   29   23 12.317916 0.137573 SUCCESS  20
000101101   35   37   19   31   25   22   23   28 13.203951 0.105022 SUCCESS  21
000101111   29   24   27   20   21   28   35   24  6.808208 0.557460 SUCCESS  22
000110011   27   11   33   26   29   24   25   36 16.126846 0.040600 SUCCESS  23
000110101   26   23   21   22   26   26   27   26  1.644765 0.990035 SUCCESS  24
000110111   25   34   20   21   25   22   25   30  6.339730 0.609234 SUCCESS  25
000111001   19   38   22   29   23   17   28   31 13.804825 0.086997 SUCCESS  26
000111011   27   22   27   21   23   21   17   32  7.113737 0.524413 SUCCESS  27
000111101   21   24   24   17   30   19   23   24  6.624890 0.577591 SUCCESS  28
000111111   26   19   33   32   24   22   21   17 10.006079 0.264599 SUCCESS  29
001000011   24   22   26   31   30   19   32   19  7.816454 0.451602 SUCCESS  30
001000101   21   22   29   21   27   30   23   27  3.875128 0.868210 SUCCESS  31
001000111   26   27   26   22   21   23   22   32  3.864944 0.869098 SUCCESS  32
001001011   16   18   27   25   28   22   30   24  7.602583 0.473221 SUCCESS  33
001001101   29   24   33   24   22   25   32   20  6.492494 0.592240 SUCCESS  34
001001111   23   29   24   25   37   25   28   26  6.655443 0.574222 SUCCESS  35
001010011   27   28   31   27   32   30   26   25  4.465818 0.812843 SUCCESS  36
001010101   24   25   19   16   28   20   17   19 11.289302 0.185840 SUCCESS  37
001010111   31   19   27   31   22   30   26   25  5.698118 0.681005 SUCCESS  38
001011011   29   38   22   25   29   16   23   30 12.715104 0.122035 SUCCESS  39
001011101   26   22   30   19   22   22   30   21  5.586091 0.693484 SUCCESS  40
001011111   21   32   29   25   26   28   34   32  8.223826 0.411917 SUCCESS  41
001100101   21   27   30   28   29   28   20   25  4.038077 0.853672 SUCCESS  42
001100111   26   16   24   25   20   24   21   33  8.081246 0.425574 SUCCESS  43
001101011   26   28   22   18   23   22   25   24  3.752916 0.878700 SUCCESS  44
001101101   23   30   27   34   29   29   29   20  7.022078 0.534253 SUCCESS  45
001101111   23   26   13   19   21   17   26   30 12.664183 0.123938 SUCCESS  46
001110101   26   20   22   24   22   22   16   29  6.777655 0.560801 SUCCESS  47
001110111   25   19   25   21   24   30   16   28  7.256317 0.509247 SUCCESS  48
001111011   16   28   31   23   33   15   28   24 12.491050 0.130602 SUCCESS  49
001111101   26   18   28   24   20   32   22   34  9.048755 0.338200 SUCCESS  50
001111111   28   29   33   25   27   28   25   21  4.363975 0.822883 SUCCESS  51
010000011   18   20   15   26   28   26   33   20 11.635568 0.168220 SUCCESS  52
010000111   31   21   23   26   24   22   36   21  8.234010 0.410952 SUCCESS  53
010001011   24   24   24   24   29   20   22   25  2.490062 0.962193 SUCCESS  54
010001111   25   30   29   22   23   27   25   21  2.999278 0.934403 SUCCESS  55
010010011   20   23   30   24   28   20   33   21  6.960972 0.540849 SUCCESS  56
010010111   22   21   30   21   26   24   31   26  4.292684 0.829798 SUCCESS  57
010011011   28   21   25   27   19   26   31   17  6.991525 0.537547 SUCCESS  58
010011111   26   29   17   27   34   28   28   24  7.185027 0.516808 SUCCESS  59
010100011   31   25   27   16   20   26   23   24  6.482310 0.593371 SUCCESS  60
010100111   25   18   27   23   35   26   33   25  8.722857 0.366212 SUCCESS  61
010101011   23   27   18   17   22   23   18   20  9.496864 0.302128 SUCCESS  62
010101111   24   25   37   27   21   22   23   30  8.040508 0.429523 SUCCESS  63
010110011   33   18   20   31   21   20   28   26  9.303362 0.317355 SUCCESS  64
010110111   21   25   23   31   26   20   25   25  3.508493 0.898530 SUCCESS  65
010111011   26   25   25   20   19   27   28   15  7.633136 0.470101 SUCCESS  66
010111111   25   27   37   23   25   28   30   27  7.113737 0.524413 SUCCESS  67
011000111   31   26   25   24   28   35   17   31  9.588523 0.295101 SUCCESS  68
011001111   31   18   23   31   20   26   29   28  7.032262 0.533156 SUCCESS  69
011010111   23   25   18   20   25   20   17   25  7.673874 0.465958 SUCCESS  70
011011111   21   28   13   21   11   15   19   30 23.408624 0.002877 FAILURE  71
011101111   22   26   26   30   23   27   15   19  7.745164 0.458751 SUCCESS  72
011111111   24   28   21   24   22   25   30   21  3.335360 0.911585 SUCCESS  73
100000000   25   27   30   20   22   41   16   22 16.615693 0.034369 SUCCESS  74
100010000   15   31   20   26   23   17   37   22 15.923160 0.043493 SUCCESS  75
100100000   21   27   25   26   25   25   33   32  5.076876 0.749329 SUCCESS  76
100101000   31   19   25   22   31   24   27   29  5.423142 0.711540 SUCCESS  77
100110000   31   32   34   35   28   25   20   28 11.625384 0.168717 SUCCESS  78
100111000   22   30   27   29   29   22   23   32  4.995401 0.758068 SUCCESS  79
101000000   24   18   19   26   30   36   27   28  9.822762 0.277687 SUCCESS  80
101000100   20   21   27   26   24   24   32   23  4.251947 0.833706 SUCCESS  81
101001000   20   24   31   24   30   26   35   21  8.060877 0.427546 SUCCESS  82
101001100   27   30   23   28   31   36   23   29  8.142352 0.419690 SUCCESS  83
101010000   29   20   24   21   29   28   18   31  6.889682 0.548581 SUCCESS  84
101010100   34   22   29   21   33   19   23   25  9.069123 0.336498 SUCCESS  85
101011000   27   23   30   25   15   22   32   25  7.857191 0.447543 SUCCESS  86
101011100   21   32   14   29   21   16   20   23 14.140907 0.078166 SUCCESS  87
101100000   30   33   27   25   20   27   25   17  7.500740 0.483691 SUCCESS  88
101100100   20   29   27   22   22   31   32   31  7.113737 0.524413 SUCCESS  89
101101000   16   23   26   27   25   25   31   24  5.311115 0.723865 SUCCESS  90
101101100   35   31   24   19   35   22   21   30 12.684551 0.123174 SUCCESS  91
101110000   23   25   17   23   30   24   18   20  7.663689 0.466992 SUCCESS  92
101110100   21   23   27   23   36   30   28   18  9.313547 0.316540 SUCCESS  93
101111000   24   17   34   18   24   27   16   20 13.122476 0.107704 SUCCESS  94
101111100   26   28   23   28   25   20   34   32  6.808208 0.557460 SUCCESS  95
110000000   28   32   29   29   20   35   13   22 14.792702 0.063304 SUCCESS  96
110000010   30   28   21   36   20   26   18   26  9.955158 0.268187 SUCCESS  97
110000100   26   39   25   25   28   33   19   27 12.002203 0.151106 SUCCESS  98
110001000   20   26   29   26   18   17   29   28  7.633136 0.470101 SUCCESS  99
110001010   33   25   21   30   17   32   28   15 13.336347 0.100789 SUCCESS 100
110010000   27   27   23   27   27   19   30   28  3.467756 0.901678 SUCCESS 101
110010010   24   27   22   17   25   20   39   25 12.256811 0.140108 SUCCESS 102
110010100   27   20   24   28   25   24   28   26  2.021584 0.980343 SUCCESS 103
110011000   28   28   36   32   19   19   25   26 10.281055 0.245851 SUCCESS 104
110011010   20   30   33   33   19   15   21   16 17.186014 0.028229 SUCCESS 105
110100000   23   20   23   28   27   35   28   28  6.360098 0.606964 SUCCESS 106
110100010   19   26   29   25   27   30   30   20  5.239825 0.731663 SUCCESS 107
110100100   22   18   35   23   31   25   34   24 11.085616 0.196895 SUCCESS 108
110101000   23   26   23   23   25   28   20   24  2.245639 0.972540 SUCCESS 109
110101010   33   24   28   22   27   22   24   26  3.854759 0.869984 SUCCESS 110
110101100   32   20   25   25   14   24   25   29  8.865437 0.353774 SUCCESS 111
110110000   35   27   29   26   27   21   18   20  8.712673 0.367111 SUCCESS 112
110110010   20   26   27   21   27   23   28   26  2.714117 0.950998 SUCCESS 113
110110100   21   24   22   25   29   26   30   23  2.978909 0.935674 SUCCESS 114
110111000   20   25   24   18   26   23   22   24  4.262131 0.832732 SUCCESS 115
110111010   29   33   23   23   26   27   30   19  6.013832 0.645682 SUCCESS 116
110111100   26   21   35   21   25   29   28   19  7.826638 0.450585 SUCCESS 117
111000000   27   23   20   21   24   35   17   31 10.291240 0.245177 SUCCESS 118
111000010   22   42   23   27   30   26   24   22 13.489111 0.096092 SUCCESS 119
111000100   14   28   23   28   32   25   24   31  9.221888 0.323925 SUCCESS 120
111000110   25   26   22   24   21   26   27   27  1.573475 0.991419 SUCCESS 121
111001000   25   27   18   28   39   14   32   28 17.511912 0.025199 SUCCESS 122
111001010   23   23   23   26   25   21   34   28  4.801900 0.778524 SUCCESS 123
111001100   21   32   28   29   20   18   25   22  7.246133 0.510325 SUCCESS 124
111010000   27   23   23   29   26   34   26   28  4.445449 0.814866 SUCCESS 125
111010010   30   22   30   17   32   26   25   23  7.103552 0.525503 SUCCESS 126
111010100   25   27   20   14   29   25   20   34 11.309670 0.184763 SUCCESS 127
111010110   33   22   21   27   14   22   28   32 11.523541 0.173762 SUCCESS 128
111011000   31   27   23   20   19   32   14   22 11.981834 0.152016 SUCCESS 129
111011010   29   20   26   15   20   19   25   25  8.957096 0.345928 SUCCESS 130
111011100   18   24   24   27   25   26   27   33  4.975033 0.760241 SUCCESS 131
111100000   24   33   26   25   21   37   18   24 11.044878 0.199169 SUCCESS 132
111100010   18   20   29   26   28   23   27   24  4.638951 0.795376 SUCCESS 133
111100100   32   28   20   29   27   21   36   21 10.046816 0.261755 SUCCESS 134
111100110   25   26   33   33   18   19   20   21 10.586585 0.226242 SUCCESS 135
111101000   28   17   19   21   22   33   19   27 10.169028 0.253362 SUCCESS 136
111101010   24   18   25   23   38   29   20   39 18.296103 0.019113 SUCCESS 137
111101100   26   25   25   20   16   26   19   23  6.685996 0.570859 SUCCESS 138
111101110   21   31   23   26   23   19   32   25  5.993463 0.647964 SUCCESS 139
111110000   24   42   29   28   18   27   25   24 14.558463 0.068321 SUCCESS 140
111110010   32   20   16   26   26   21   32   28  9.425574 0.307676 SUCCESS 141
111110100   26   22   28   22   25   30   15   26  6.502678 0.591111 SUCCESS 142
111110110   23   19   31   24   21   26   24   18  6.339730 0.609234 SUCCESS 143
111111000   23   30   28   28   19   20   25   34  7.531293 0.480538 SUCCESS 144
111111010   28   24   25   15   34   26   22   22  8.722857 0.366212 SUCCESS 145
111111100   19   29   24   25   18   27   26   28  4.893558 0.768890 SUCCESS 146
111111110   24   28   21   24   22   25   30   21  3.335360 0.911585 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 25.375000	M = 13000	N = 8	m = 9	n = 104000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   18   29   28   22   33   20   24   27  7.225764 0.512482 SUCCESS   0
000000011   27   23   29   28   35   20   30   28  7.256317 0.509247 SUCCESS   1
000000101   14   33   23   17   29   30   23   25 12.368838 0.135490 SUCCESS   2
000000111   21   24   32   33   26   20   26   21  7.001709 0.536448 SUCCESS   3
000001001   22   37   20   24   26   25   29   29  8.315485 0.403275 SUCCESS   4
000001011   17   35   29   26   34   27   22   31 12.073493 0.147955 SUCCESS   5
000001101   29   27   37   31   22   18   35   29 14.426067 0.071314 SUCCESS   6
000001111   26   30   31   34   23   23   25   18  7.887744 0.444512 SUCCESS   7
000010001   22   21   34   27   34   28   18   25  9.914421 0.271084 SUCCESS   8
000010011   24   23   16   25   30   17   30   26  8.508986 0.385392 SUCCESS   9
000010101   24   19   33   30   21   30   23   25  6.859129 0.551905 SUCCESS  10
000010111   20   24   24   24   31   25   22   19  4.822268 0.776393 SUCCESS  11
000011001   31   21   23   29   30   19   21   29  6.675812 0.571979 SUCCESS  12
000011011   28   36   29   27   26   20   32   30  9.374652 0.311683 SUCCESS  13
000011101   16   26   19   24   22   32   29   27  8.223826 0.411917 SUCCESS  14
000011111   20   26   28   25   28   25   25   19  3.427018 0.904779 SUCCESS  15
000100011   25   26   29   30   34   22   18   30  8.009956 0.432498 SUCCESS  16
000100101   32   34   26   24   15   35   29   23 13.835378 0.086158 SUCCESS  17
000100111   15   27   19   27   31   22   31   26  9.313547 0.316540 SUCCESS  18
000101001   31   28   16   22   22   24   29   31  7.979403 0.435485 SUCCESS  19
000101011   21   30   38   19   16   27   24   23 13.794641 0.087278 SUCCESS  20
000101101   17   29   31   19   29   27   22   25  7.449819 0.488966 SUCCESS  21
000101111   29   31   23   25   22   27   28   19  4.567661 0.802626 SUCCESS  22
000110011   25   21   20   25   26   21   28   26  3.060384 0.930511 SUCCESS  23
000110101   27   23   32   33   30   19   25   26  7.042447 0.532060 SUCCESS  24
000110111   22   26   27   22   25   21   29   24  2.449325 0.964052 SUCCESS  25
000111001   39   25   18   34   31   22   24   25 14.650122 0.066316 SUCCESS  26
000111011   19   31   18   30   22   25   20   30  8.549724 0.381691 SUCCESS  27
000111101   28   24   25   22   27   21   30   19  4.241763 0.834679 SUCCESS  28
000111111   22   20   29   22   18   25   23   28  5.372221 0.717152 SUCCESS  29
