		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.578125	M = 30000	N = 8	m = 9	n = 240000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101100100   37   48   56   59   53   52   49   42 18.099390 0.020494 SUCCESS  89
101101000   61   72   66   60   66   59   54   68  7.204305 0.514759 SUCCESS  90
101101100   56   57   66   63   58   58   72   50  5.969713 0.650625 SUCCESS  91
101110000   47   53   55   63   53   61   55   71  7.089562 0.527001 SUCCESS  92
101110100   60   62   60   55   51   66   61   47  4.960194 0.761822 SUCCESS  93
101111000   67   56   62   47   59   64   44   60  8.251888 0.409260 SUCCESS  94
101111100   38   53   57   54   48   63   65   73 15.158544 0.056135 SUCCESS  95
110000000   49   54   53   59   55   44   57   57  6.607420 0.579519 SUCCESS  96
110000010   51   62   74   57   59   67   68   59  8.288297 0.405827 SUCCESS  97
110000100   67   61   70   51   66   59   60   70  7.986545 0.434786 SUCCESS  98
110001000   61   57   55   53   44   63   63   55  5.590730 0.692969 SUCCESS  99
110001010   42   52   58   57   68   63   58   55  7.809465 0.452300 SUCCESS 100
110010000   65   65   59   70   72   57   50   56  8.402489 0.395173 SUCCESS 101
110010010   51   55   62   51   65   52   45   55  7.432688 0.490747 SUCCESS 102
110010100   72   53   60   61   57   68   51   50  7.792364 0.454011 SUCCESS 103
110011000   61   53   70   47   58   61   78   68 13.657505 0.091141 SUCCESS 104
110011010   59   52   53   57   60   61   55   58  1.731387 0.988169 SUCCESS 105
110100000   59   58   52   54   62   48   59   68  4.895099 0.768727 SUCCESS 106
110100010   55   68   46   59   75   54   55   65 10.673631 0.220886 SUCCESS 107
110100100   72   60   57   53   58   59   58   62  4.030664 0.854346 SUCCESS 108
110101000   59   40   55   53   54   43   70   48 15.803423 0.045282 SUCCESS 109
110101010   63   44   49   57   52   66   60   49  9.151629 0.329667 SUCCESS 110
110101100   47   61   71   58   55   62   68   44 10.951111 0.204485 SUCCESS 111
110110000   61   60   58   48   63   54   64   54  3.724498 0.881086 SUCCESS 112
110110010   54   62   64   57   58   54   62   43  6.006122 0.646546 SUCCESS 113
110110100   77   66   60   66   58   63   48   61 10.401116 0.237993 SUCCESS 114
110111000   63   56   57   65   52   58   59   69  3.924747 0.863848 SUCCESS 115
110111010   44   56   67   51   55   56   59   37 14.700675 0.065234 SUCCESS 116
110111100   73   65   52   62   66   69   40   67 15.604829 0.048398 SUCCESS 117
111000000   53   57   54   59   52   58   62   63  2.288002 0.970885 SUCCESS 118
111000010   50   68   59   58   75   55   54   66  9.204036 0.325377 SUCCESS 119
111000100   70   55   51   54   51   54   67   56  6.665895 0.573071 SUCCESS 120
111000110   80   53   56   55   57   57   66   66 11.026135 0.200223 SUCCESS 121
111001000   65   58   45   75   67   65   60   49 12.384297 0.134863 SUCCESS 122
111001010   63   59   54   52   58   53   59   46  4.833314 0.775234 SUCCESS 123
111001100   61   56   59   61   66   69   70   65  6.248296 0.619441 SUCCESS 124
111010000   56   59   46   56   63   52   60   58  4.181264 0.840410 SUCCESS 125
111010010   58   67   58   66   51   56   75   63  8.473100 0.388671 SUCCESS 126
111010100   65   55   59   63   44   43   71   59 12.064892 0.148332 SUCCESS 127
111010110   47   65   63   71   64   65   63   42 12.607164 0.126100 SUCCESS 128
111011000   62   45   61   57   68   68   61   64  7.365387 0.497771 SUCCESS 129
111011010   66   51   58   60   66   68   49   46  8.979515 0.344027 SUCCESS 130
111011100   54   50   56   66   52   61   62   62  4.039490 0.853543 SUCCESS 131
111100000   52   60   69   59   55   62   62   66  4.331865 0.826009 SUCCESS 132
111100010   48   58   54   40   58   64   65   47 12.063237 0.148405 SUCCESS 133
111100100   48   68   47   66   66   60   53   58  8.444414 0.391304 SUCCESS 134
111100110   69   55   50   64   63   71   56   60  7.183343 0.516987 SUCCESS 135
111101000   60   67   64   62   67   50   58   79 11.932496 0.154241 SUCCESS 136
111101010   69   45   63   46   44   47   68   65 16.723023 0.033126 SUCCESS 137
111101100   62   42   57   54   57   59   68   49  8.705896 0.367710 SUCCESS 138
111101110   54   66   70   53   68   62   62   47  8.541505 0.382436 SUCCESS 139
111110000   57   55   79   57   61   66   59   65  9.483171 0.303188 SUCCESS 140
111110010   56   68   49   71   60   64   50   51  8.895112 0.351221 SUCCESS 141
111110100   49   69   56   56   70   53   64   64  7.661623 0.467202 SUCCESS 142
111110110   59   48   51   71   49   53   58   45 11.145292 0.193602 SUCCESS 143
111111000   67   66   71   61   70   68   57   60  9.001581 0.342163 SUCCESS 144
111111010   59   59   56   56   67   42   74   56 10.660392 0.221694 SUCCESS 145
111111100   69   71   58   74   61   81   52   54 18.957757 0.015087 SUCCESS 146
111111110   63   74   54   67   58   71   58   54  9.271337 0.319926 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.578125	M = 30000	N = 8	m = 9	n = 240000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   69   57   57   60   61   65   55   55  3.324552 0.912372 SUCCESS   0
000000011   62   46   63   55   52   56   66   61  5.527842 0.699953 SUCCESS   1
000000101   68   50   66   65   54   60   63   47  7.683689 0.464962 SUCCESS   2
000000111   64   50   58   63   60   49   52   61  4.691540 0.789978 SUCCESS   3
000001001   53   67   52   63   68   55   54   53  5.622725 0.689408 SUCCESS   4
000001011   65   58   71   59   62   52   72   54  7.981580 0.435272 SUCCESS   5
000001101   54   60   58   51   57   53   66   57  3.034936 0.932146 SUCCESS   6
000001111   68   61   62   50   62   60   59   70  5.724781 0.678029 SUCCESS   7
000010001   58   52   52   76   72   64   49   57 12.254108 0.140221 SUCCESS   8
000010011   54   67   59   50   72   60   60   66  7.148037 0.520748 SUCCESS   9
000010101   53   60   60   72   58   56   56   54  4.411302 0.818240 SUCCESS  10
000010111   69   65   61   65   68   52   69   61  7.828773 0.450372 SUCCESS  11
000011001   61   43   61   60   61   70   71   55  9.883117 0.273326 SUCCESS  12
000011011   61   60   52   51   64   58   70   59  4.747809 0.784159 SUCCESS  13
000011101   73   66   59   68   62   58   66   66  8.371596 0.398038 SUCCESS  14
000011111   71   60   63   46   57   58   63   65  7.020606 0.534411 SUCCESS  15
000100011   54   48   68   67   56   63   52   62  6.597491 0.580615 SUCCESS  16
000100101   66   67   69   61   59   59   63   45  7.851391 0.448120 SUCCESS  17
000100111   44   63   51   46   68   69   55   65 12.341820 0.136592 SUCCESS  18
000101001   69   57   61   56   63   55   46   57  5.590178 0.693030 SUCCESS  19
000101011   59   69   70   65   53   58   56   57  5.667961 0.684369 SUCCESS  20
000101101   53   47   59   55   62   59   55   59  3.583828 0.892587 SUCCESS  21
000101111   62   89   57   66   64   63   66   59 19.400180 0.012860 SUCCESS  22
000110011   57   45   47   56   55   59   66   56  7.101147 0.525760 SUCCESS  23
000110101   49   66   60   57   45   65   57   47  9.064469 0.336887 SUCCESS  24
000110111   56   66   47   59   64   60   54   65  5.111898 0.745552 SUCCESS  25
000111001   56   58   50   61   51   57   59   62  2.793313 0.946651 SUCCESS  26
000111011   71   56   59   75   64   62   66   59  9.306091 0.317136 SUCCESS  27
000111101   60   42   54   64   64   63   62   64  7.365939 0.497714 SUCCESS  28
000111111   56   67   61   47   52   59   63   71  7.675414 0.465801 SUCCESS  29
001000011   72   61   63   53   51   62   92   56 25.234429 0.001419 FAILURE  30
001000101   62   64   64   65   66   62   46   53  6.493780 0.592098 SUCCESS  31
001000111   51   57   57   59   61   51   55   60  2.483838 0.962480 SUCCESS  32
001001011   60   55   70   64   72   56   67   58  7.639006 0.469503 SUCCESS  33
001001101   49   60   59   57   71   46   61   47  9.688936 0.287541 SUCCESS  34
001001111   45   66   53   49   55   64   58   63  7.491715 0.484624 SUCCESS  35
001010011   62   58   63   70   61   60   51   53  4.563006 0.803097 SUCCESS  36
001010101   57   60   61   67   52   51   53   46  6.555014 0.585312 SUCCESS  37
001010111   41   77   62   60   56   55   55   56 12.374368 0.135266 SUCCESS  38
001011011   55   55   61   52   58   62   56   54  2.019349 0.980413 SUCCESS  39
001011101   69   43   56   60   47   45   58   61 12.084752 0.147462 SUCCESS  40
001011111   54   67   52   64   71   63   62   64  6.699546 0.569369 SUCCESS  41
001100101   75   42   50   74   60   56   59   49 16.885208 0.031327 SUCCESS  42
001100111   53   55   52   62   42   63   46   69 11.652810 0.167380 SUCCESS  43
001101011   50   72   72   48   47   56   60   41 17.608421 0.024362 SUCCESS  44
001101101   47   53   58   63   58   56   67   68  6.209129 0.623819 SUCCESS  45
001101111   61   55   46   63   62   64   67   64  5.964197 0.651243 SUCCESS  46
001110101   48   67   51   49   51   51   58   70 10.197006 0.251470 SUCCESS  47
001110111   65   57   50   74   56   58   55   58  6.624521 0.577631 SUCCESS  48
001111011   65   49   61   67   54   62   70   61  6.686306 0.570825 SUCCESS  49
001111101   47   57   58   54   51   65   46   50  8.619839 0.375373 SUCCESS  50
001111111   65   62   72   44   53   57   71   76 16.541531 0.035253 SUCCESS  51
010000011   59   58   65   49   61   61   61   65  3.395163 0.907172 SUCCESS  52
010000111   71   57   52   52   61   63   77   55 10.961041 0.203916 SUCCESS  53
010001011   58   72   52   61   53   57   41   62 10.307887 0.244078 SUCCESS  54
010001111   50   54   51   57   59   57   60   57  2.853443 0.943215 SUCCESS  55
010010011   54   54   55   56   63   60   57   51  2.521902 0.960702 SUCCESS  56
010010111   69   56   48   51   61   60   60   56  5.316008 0.723328 SUCCESS  57
010011011   44   53   52   53   48   57   52   54  8.767129 0.362320 SUCCESS  58
010011111   63   67   58   53   50   53   58   61  4.110102 0.847056 SUCCESS  59
010100011   58   57   55   56   51   60   48   54  3.787938 0.875732 SUCCESS  60
010100111   57   71   66   67   64   55   63   39 12.848787 0.117159 SUCCESS  61
010101011   52   58   54   78   59   65   54   46 11.692528 0.165459 SUCCESS  62
010101111   47   66   55   60   57   55   48   56  5.963093 0.651366 SUCCESS  63
010110011   61   54   62   56   47   64   68   43  9.533923 0.299273 SUCCESS  64
010110111   59   55   53   66   48   53   53   55  5.050665 0.752148 SUCCESS  65
010111011   60   42   70   53   61   57   59   58  7.896074 0.443687 SUCCESS  66
010111111   54   62   44   52   54   68   53   65  8.306502 0.404117 SUCCESS  67
011000111   55   53   64   52   60   59   57   62  2.347580 0.968460 SUCCESS  68
011001111   67   47   58   52   43   67   64   58 10.449110 0.234908 SUCCESS  69
011010111   53   64   60   40   47   50   49   51 13.495320 0.095906 SUCCESS  70
011011111   64   48   61   63   46   56   62   67  7.311877 0.503388 SUCCESS  71
011101111   51   47   52   54   61   63   56   62  5.286771 0.726532 SUCCESS  72
011111111   63   58   57   53   52   59   58   84 13.125715 0.107597 SUCCESS  73
100000000   69   57   57   60   61   65   55   55  3.324552 0.912372 SUCCESS  74
100010000   62   64   60   54   61   58   76   66  7.571153 0.476440 SUCCESS  75
100100000   56   61   64   58   57   61   64   59  1.415292 0.994027 SUCCESS  76
100101000   58   60   55   67   58   52   61   59  2.396126 0.966399 SUCCESS  77
100110000   75   51   50   55   74   53   65   54 13.145022 0.106956 SUCCESS  78
100111000   62   57   58   49   65   64   51   54  4.506738 0.808759 SUCCESS  79
101000000   61   47   59   60   63   50   58   52  4.922682 0.765807 SUCCESS  80
101000100   57   63   72   58   60   55   53   44  8.137697 0.420136 SUCCESS  81
101001000   63   59   52   50   62   42   68   58  9.042403 0.338732 SUCCESS  82
101001100   61   38   56   71   69   61   53   67 14.242254 0.075666 SUCCESS  83
101010000   53   50   53   48   66   60   59   59  5.387171 0.715506 SUCCESS  84
101010100   52   53   57   56   60   62   50   48  4.991086 0.758528 SUCCESS  85
101011000   49   67   58   70   51   63   68   51  9.120185 0.332259 SUCCESS  86
101011100   50   57   65   54   38   59   55   47 12.511728 0.129790 SUCCESS  87
101100000   62   57   53   74   59   60   72   56  8.334636 0.401483 SUCCESS  88
101100100   59   50   74   54   60   63   61   47  8.721342 0.366346 SUCCESS  89
101101000   47   60   54   62   61   48   54   62  5.634310 0.688118 SUCCESS  90
101101100   63   60   74   54   52   63   70   57  8.405247 0.394918 SUCCESS  91
101110000   54   54   64   52   40   62   61   55  8.651835 0.372512 SUCCESS  92
101110100   54   67   55   57   51   44   53   62  7.413381 0.492758 SUCCESS  93
101111000   57   71   55   63   66   65   54   59  5.412547 0.712709 SUCCESS  94
101111100   57   51   62   58   69   64   63   69  5.969161 0.650686 SUCCESS  95
110000000   65   53   62   58   53   70   64   65  5.589075 0.693153 SUCCESS  96
110000010   57   62   58   57   67   42   48   42 13.231080 0.104142 SUCCESS  97
110000100   68   54   63   59   78   59   60   55  9.209001 0.324973 SUCCESS  98
110001000   56   70   73   57   54   63   65   67  8.831121 0.356742 SUCCESS  99
110001010   65   65   52   56   53   58   70   65  5.923375 0.655815 SUCCESS 100
110010000   55   59   69   56   55   62   67   57  3.992600 0.857790 SUCCESS 101
110010010   61   55   73   72   58   56   70   53 10.156735 0.254197 SUCCESS 102
110010100   58   59   53   72   62   54   73   49  9.606189 0.293761 SUCCESS 103
110011000   75   64   48   60   64   52   63   63  9.263614 0.320548 SUCCESS 104
110011010   59   52   77   40   58   50   57   51 15.213158 0.055131 SUCCESS 105
110100000   58   60   62   53   62   50   59   68  3.873444 0.868357 SUCCESS 106
110100010   60   61   65   53   62   51   52   55  3.626856 0.889124 SUCCESS 107
110100100   59   50   51   54   59   54   68   63  4.971227 0.760647 SUCCESS 108
110101000   46   53   57   48   57   55   45   61  8.989444 0.343187 SUCCESS 109
110101010   47   51   49   67   67   76   51   48 15.850865 0.044565 SUCCESS 110
110101100   47   68   70   62   49   64   67   48 11.808927 0.159935 SUCCESS 111
110110000   61   53   62   66   72   64   67   58  6.788913 0.559569 SUCCESS 112
110110010   66   63   69   57   47   53   68   60  7.797329 0.453514 SUCCESS 113
110110100   49   64   59   69   54   59   49   58  6.057425 0.640799 SUCCESS 114
110111000   54   71   62   46   60   65   58   61  6.966544 0.540247 SUCCESS 115
110111010   50   60   54   63   58   52   60   48  4.830556 0.775524 SUCCESS 116
110111100   59   57   48   69   69   62   65   62  6.998540 0.536790 SUCCESS 117
111000000   68   60   62   60   50   62   54   59  3.723947 0.881132 SUCCESS 118
111000010   61   62   52   58   57   59   54   57  1.541068 0.992005 SUCCESS 119
111000100   50   67   69   44   69   57   67   83 21.962042 0.004987 FAILURE 120
111000110   66   76   49   54   61   56   56   49 10.277547 0.246084 SUCCESS 121
111001000   66   61   81   62   47   60   63   64 13.423606 0.098082 SUCCESS 122
111001010   51   62   52   68   54   60   65   49  6.304565 0.613157 SUCCESS 123
111001100   67   58   51   58   49   56   58   64  4.539285 0.805490 SUCCESS 124
111010000   63   63   69   68   64   56   49   68  7.997578 0.433707 SUCCESS 125
111010010   53   60   45   43   67   54   56   64 10.381808 0.239244 SUCCESS 126
111010100   55   60   47   59   52   53   61   60  4.083622 0.849501 SUCCESS 127
111010110   48   55   49   50   47   56   59   54  7.976615 0.435758 SUCCESS 128
111011000   58   62   53   63   65   59   71   74  8.760510 0.362900 SUCCESS 129
111011010   46   66   56   72   51   56   46   64 11.505519 0.174667 SUCCESS 130
111011100   71   63   60   55   48   63   55   51  6.890968 0.548441 SUCCESS 131
111100000   71   64   58   57   55   65   48   50  7.520952 0.481604 SUCCESS 132
111100010   55   66   61   55   60   62   71   76  9.852225 0.275551 SUCCESS 133
111100100   64   51   67   52   65   54   61   54  5.120172 0.744658 SUCCESS 134
111100110   53   62   66   53   59   51   63   65  4.367722 0.822517 SUCCESS 135
111101000   59   60   62   64   57   54   62   62  1.591820 0.991076 SUCCESS 136
111101010   53   57   47   56   55   59   53   55  4.081416 0.849704 SUCCESS 137
111101100   63   66   62   61   53   58   58   76  7.546880 0.478934 SUCCESS 138
111101110   61   66   53   57   49   59   55   54  3.887787 0.867103 SUCCESS 139
111110000   71   56   58   59   56   65   69   55  5.838972 0.665264 SUCCESS 140
111110010   62   59   61   50   53   55   63   71  5.456679 0.707835 SUCCESS 141
111110100   56   60   54   57   55   62   58   68  2.572653 0.958257 SUCCESS 142
111110110   59   73   59   59   54   64   47   74 11.134811 0.194177 SUCCESS 143
111111000   61   70   45   61   51   58   67   60  8.072051 0.426464 SUCCESS 144
111111010   47   46   54   60   50   69   58   70 11.090127 0.196645 SUCCESS 145
111111100   75   62   62   48   50   59   71   75 15.935819 0.043308 SUCCESS 146
111111110   63   58   57   53   52   59   58   84 13.125715 0.107597 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.578125	M = 30000	N = 8	m = 9	n = 240000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   47   61   73   64   67   69   52   65 11.321820 0.184123 SUCCESS   0
000000011   57   58   79   65   75   64   53   66 14.941194 0.060299 SUCCESS   1
000000101   43   62   54   78   58   67   51   58 13.797073 0.087210 SUCCESS   2
000000111   67   51   62   83   67   74   51   57 19.509407 0.012360 SUCCESS   3
000001001   48   48   64   65   51   73   52   59 10.649910 0.222335 SUCCESS   4
000001011   58   57   64   62   55   72   56   48  6.274224 0.616544 SUCCESS   5
000001101   58   64   67   67   65   64   54   68  6.212991 0.623387 SUCCESS   6
000001111   65   75   60   83   81   75   60   55 29.949931 0.000216 FAILURE   7
000010001   59   58   80   54   66   58   73   63 13.474909 0.096521 SUCCESS   8
000010011   52   59   58   56   65   55   57   66  2.860615 0.942798 SUCCESS   9
000010101   43   70   64   59   53   65   49   58 10.011651 0.264209 SUCCESS  10
000010111   61   51   67   53   59   60   59   47  5.327041 0.722118 SUCCESS  11
000011001   49   62   58   63   69   72   48   63  9.595156 0.294597 SUCCESS  12
000011011   65   68   50   67   58   54   63   52  6.331044 0.610203 SUCCESS  13
000011101   70   46   64   64   50   65   62   49  9.986827 0.265952 SUCCESS  14
000011111   65   82   63   76   79   69   53   56 26.061352 0.001025 FAILURE  15
000100011   53   67   65   45   61   54   73   60  9.964761 0.267508 SUCCESS  16
000100101   55   63   62   68   58   58   54   57  2.770696 0.947913 SUCCESS  17
000100111   60   66   54   54   51   45   60   67  7.304154 0.504200 SUCCESS  18
000101001   57   59   60   57   67   53   53   68  4.044455 0.853090 SUCCESS  19
000101011   50   59   63   55   62   62   53   56  2.953292 0.937254 SUCCESS  20
000101101   66   58   50   54   45   63   73   56 10.035924 0.262514 SUCCESS  21
000101111   61   51   61   63   58   46   54   43  9.018682 0.340722 SUCCESS  22
000110011   47   60   50   58   66   84   52   60 16.887415 0.031303 SUCCESS  23
000110101   57   64   68   46   52   69   51   56  8.735134 0.365130 SUCCESS  24
000110111   44   59   56   60   51   59   56   69  6.959373 0.541022 SUCCESS  25
000111001   59   58   70   71   66   57   66   58  7.030536 0.533342 SUCCESS  26
000111011   57   50   61   61   56   49   57   54  3.700777 0.883061 SUCCESS  27
000111101   61   50   55   61   64   76   57   53  8.202240 0.413968 SUCCESS  28
000111111   60   65   59   68   62   70   60   51  5.893034 0.659212 SUCCESS  29
001000011   51   52   46   69   58   68   63   61  8.509509 0.385344 SUCCESS  30
001000101   55   68   68   47   48   55   65   60  8.691553 0.368980 SUCCESS  31
001000111   61   61   67   50   65   50   66   58  5.763396 0.673715 SUCCESS  32
001001011   44   59   62   57   52   52   47   66  8.871943 0.353214 SUCCESS  33
001001101   56   67   46   52   51   60   62   51  7.196031 0.515638 SUCCESS  34
001001111   55   81   59   62   68   65   57   56 11.767001 0.161906 SUCCESS  35
001010011   62   46   50   56   62   57   65   57  5.438474 0.709847 SUCCESS  36
001010101   55   56   56   46   63   67   59   57  4.897858 0.768435 SUCCESS  37
001010111   64   53   54   53   60   63   41   61  7.926415 0.440691 SUCCESS  38
001011011   64   56   53   56   56   53   67   59  3.224704 0.919475 SUCCESS  39
001011101   56   53   64   49   48   51   70   52  8.860910 0.354165 SUCCESS  40
001011111   58   60   58   69   64   48   54   61  4.932611 0.764754 SUCCESS  41
001100101   53   63   51   63   56   56   54   65  3.586034 0.892411 SUCCESS  42
001100111   57   53   58   64   59   92   50   53 22.688013 0.003789 FAILURE  43
001101011   62   56   63   52   56   73   73   70 11.196595 0.190807 SUCCESS  44
001101101   63   53   53   43   49   47   55   52 10.703420 0.219077 SUCCESS  45
001101111   54   64   54   69   60   59   71   49  7.558465 0.477743 SUCCESS  46
001110101   57   58   58   54   58   58   56   70  2.857856 0.942958 SUCCESS  47
001110111   64   47   53   52   62   56   56   62  4.846554 0.773844 SUCCESS  48
001111011   61   55   46   59   80   71   61   64 14.572692 0.068006 SUCCESS  49
001111101   65   70   68   54   53   64   56   69  8.070947 0.426571 SUCCESS  50
001111111   64   70   67   74   63   58   54   50 10.292441 0.245097 SUCCESS  51
010000011   72   72   75   82   64   53   51   68 24.453844 0.001923 FAILURE  52
010000111   46   54   52   59   60   66   57   60  5.017566 0.755697 SUCCESS  53
010001011   63   64   66   56   47   54   59   56  4.810697 0.777604 SUCCESS  54
010001111   64   50   67   58   57   57   55   60  3.425504 0.904894 SUCCESS  55
010010011   57   63   51   52   55   60   49   56  4.165267 0.841913 SUCCESS  56
010010111   49   60   63   63   54   51   56   57  3.890545 0.866861 SUCCESS  57
010011011   62   56   46   50   58   61   75   53  9.835124 0.276789 SUCCESS  58
010011111   53   79   47   59   59   59   58   56 10.410494 0.237388 SUCCESS  59
010100011   52   53   64   57   66   61   56   69  4.986673 0.759000 SUCCESS  60
010100111   68   59   52   69   69   63   54   66  7.856356 0.447626 SUCCESS  61
010101011   60   58   55   45   56   56   62   56  4.080864 0.849755 SUCCESS  62
010101111   56   54   57   50   54   63   55   52  3.535282 0.896434 SUCCESS  63
010110011   53   62   68   56   67   58   54   55  4.294353 0.829637 SUCCESS  64
010110111   63   61   56   64   51   55   60   63  2.705601 0.951454 SUCCESS  65
010111011   55   50   48   46   45   46   60   62 12.582891 0.127030 SUCCESS  66
010111111   59   62   55   59   64   51   63   60  2.352545 0.968253 SUCCESS  67
011000111   59   53   67   55   71   57   65   54  5.896344 0.658842 SUCCESS  68
011001111   59   62   53   56   67   72   56   53  5.975230 0.650007 SUCCESS  69
011010111   55   52   63   47   50   55   77   69 13.134541 0.107304 SUCCESS  70
011011111   58   71   59   68   71   60   68   48 10.601917 0.225291 SUCCESS  71
011101111   59   47   50   53   58   52   65   69  7.632937 0.470121 SUCCESS  72
011111111   61   66   62   76   65   54   60   50  9.073295 0.336151 SUCCESS  73
100000000   47   61   73   64   67   69   52   65 11.321820 0.184123 SUCCESS  74
100010000   57   62   66   59   69   59   64   66  4.638030 0.795470 SUCCESS  75
100100000   70   57   74   73   62   85   51   60 23.796829 0.002479 FAILURE  76
100101000   51   54   67   76   58   54   67   56  9.739136 0.283815 SUCCESS  77
100110000   54   68   62   50   71   59   47   62  8.742857 0.364451 SUCCESS  78
100111000   57   68   63   62   48   60   64   65  5.420822 0.711796 SUCCESS  79
101000000   57   57   53   81   53   59   46   52 13.621096 0.092192 SUCCESS  80
101000100   55   74   74   67   44   52   56   55 14.733774 0.064534 SUCCESS  81
101001000   68   77   53   50   37   76   57   54 23.397435 0.002890 FAILURE  82
101001100   52   44   57   50   54   57   57   68  7.883386 0.444944 SUCCESS  83
101010000   52   55   63   56   51   59   43   57  6.797188 0.558664 SUCCESS  84
101010100   54   61   50   51   54   60   54   49  5.181406 0.738023 SUCCESS  85
101011000   56   53   63   47   50   65   76   64 11.282101 0.186222 SUCCESS  86
101011100   64   52   50   69   52   62   53   57  6.062942 0.640181 SUCCESS  87
101100000   63   60   66   55   72   65   53   55  6.262639 0.617838 SUCCESS  88
101100100   52   56   51   52   64   56   66   65  4.995500 0.758057 SUCCESS  89
101101000   57   60   63   58   47   65   38   51 12.014140 0.150574 SUCCESS  90
101101100   52   52   47   41   65   52   57   63 11.229694 0.189021 SUCCESS  91
101110000   63   64   53   56   60   55   60   64  2.347029 0.968483 SUCCESS  92
101110100   50   64   68   47   45   58   56   63  9.474345 0.303873 SUCCESS  93
101111000   51   69   74   63   58   58   72   73 14.338241 0.073364 SUCCESS  94
101111100   68   68   62   56   80   70   65   56 14.707295 0.065093 SUCCESS  95
110000000   59   64   76   63   66   64   58   66  8.694863 0.368687 SUCCESS  96
110000010   54   67   71   58   67   74   54   61 10.275892 0.246193 SUCCESS  97
110000100   56   50   63   60   70   54   58   74  8.674452 0.370498 SUCCESS  98
110001000   54   65   57   49   64   55   62   62  3.919782 0.864287 SUCCESS  99
110001010   69   55   62   58   57   56   66   63  3.834828 0.871710 SUCCESS 100
110010000   71   51   60   75   59   63   58   63  9.233274 0.323001 SUCCESS 101
110010010   50   45   64   55   62   50   60   72 10.019926 0.263630 SUCCESS 102
110010100   70   57   62   73   61   61   64   51  7.965031 0.436893 SUCCESS 103
110011000   70   51   67   50   71   75   52   50 15.415062 0.051560 SUCCESS 104
110011010   53   51   54   57   46   62   66   64  6.467853 0.594976 SUCCESS 105
110100000   59   68   62   74   47   57   43   64 13.188603 0.105523 SUCCESS 106
110100010   61   66   65   65   57   57   45   65  6.602455 0.580067 SUCCESS 107
110100100   54   69   54   42   43   71   53   60 15.101724 0.057197 SUCCESS 108
110101000   58   57   58   50   56   60   41   58  6.968199 0.540068 SUCCESS 109
110101010   59   63   49   50   47   49   57   48  9.271889 0.319882 SUCCESS 110
110101100   56   51   65   44   53   64   66   67  8.903387 0.350512 SUCCESS 111
110110000   62   59   66   61   81   65   56   61 11.109435 0.195575 SUCCESS 112
110110010   57   69   46   47   67   65   72   55 12.506764 0.129985 SUCCESS 113
110110100   64   52   63   55   47   45   52   61  8.342359 0.400762 SUCCESS 114
110111000   56   62   42   51   58   54   60   55  6.826977 0.555411 SUCCESS 115
110111010   45   58   55   46   46   54   60   65 10.205832 0.250875 SUCCESS 116
110111100   64   63   60   66   49   63   72   71  9.740791 0.283692 SUCCESS 117
111000000   49   55   57   90   60   57   60   63 19.779163 0.011205 SUCCESS 118
111000010   53   54   59   53   81   64   55   55 11.317407 0.184355 SUCCESS 119
111000100   59   73   59   42   54   60   67   62 10.393945 0.238457 SUCCESS 120
111000110   52   66   54   62   58   61   56   67  3.791800 0.875402 SUCCESS 121
111001000   65   55   60   66   67   54   66   49  6.176030 0.627521 SUCCESS 122
111001010   61   45   49   63   59   58   53   51  6.894830 0.548021 SUCCESS 123
111001100   71   63   63   60   69   73   58   62  9.251478 0.321528 SUCCESS 124
111010000   58   79   59   61   43   62   59   47 14.334931 0.073443 SUCCESS 125
111010010   56   51   52   56   49   70   57   63  6.323872 0.611003 SUCCESS 126
111010100   65   56   62   63   57   66   53   58  2.968738 0.936304 SUCCESS 127
111010110   57   50   62   46   47   48   58   54  9.060055 0.337255 SUCCESS 128
111011000   71   55   52   61   72   62   54   56  7.691412 0.464179 SUCCESS 129
111011010   59   46   47   59   48   40   56   56 13.468289 0.096721 SUCCESS 130
111011100   57   56   44   43   63   57   60   62  8.828363 0.356981 SUCCESS 131
111100000   47   61   59   76   73   69   60   63 13.800934 0.087104 SUCCESS 132
111100010   61   64   67   55   56   50   78   61 10.279202 0.245974 SUCCESS 133
111100100   67   66   66   62   65   46   60   51  7.973857 0.436028 SUCCESS 134
111100110   77   66   53   64   58   55   61   53  8.916075 0.349425 SUCCESS 135
