		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101100100   77   67   64   77   53   71   80   50 14.184203 0.077089 SUCCESS  89
101101000   70   61   69   68   59   88   68   58 10.427582 0.236288 SUCCESS  90
101101100   62   77   67   74   63   53   66   62  9.020646 0.340557 SUCCESS  91
101110000   79   60   80   73   87   80   83   70 11.267725 0.186986 SUCCESS  92
101110100   80   86   87   70   77   77   70   76 10.007339 0.264511 SUCCESS  93
101111000   65   78   49   75   69   73   81   94 17.958287 0.021541 SUCCESS  94
101111100   91   79   60   61   63   73   85   69 14.009577 0.081516 SUCCESS  95
110000000   71   66   79   72   66   66   79   79  3.983437 0.858615 SUCCESS  96
110000010   87   71   76   52   79   71   73   77 11.016858 0.200746 SUCCESS  97
110000100   82   81   60   66   83   61   74   71  9.125878 0.331789 SUCCESS  98
110001000   73   85   56   81   49   85   58   72 20.036561 0.010199 SUCCESS  99
110001010   65   76   72   66   73   66   68   76  2.159112 0.975741 SUCCESS 100
110010000   76   68   80   76   55   81   81   65  9.326298 0.315522 SUCCESS 101
110010010   72   74   67   70   62   79   92   70  9.088442 0.334890 SUCCESS 102
110010100   59   78   74   80   75   71   64   69  5.160391 0.740304 SUCCESS 103
110011000   65   67   64   77   70   74   69   75  2.401191 0.966179 SUCCESS 104
110011010   88   67   65   61   63   72   63   53 12.840042 0.117473 SUCCESS 105
110100000   66   79   75   90   78   83   73   67 10.194976 0.251607 SUCCESS 106
110100010   73   68   76   57   58   73   59   58 10.235265 0.248900 SUCCESS 107
110100100   66   67   77   71   65   68   71   73  1.783381 0.986948 SUCCESS 108
110101000   71   56   72   79   90   69   73   58 12.101820 0.146718 SUCCESS 109
110101010   67   73   75   70   60   64   57   60  7.396970 0.494470 SUCCESS 110
110101100   69   65   62   85   78   68   65   76  6.375010 0.605302 SUCCESS 111
110110000   72   54   91   53   72   63   73   73 15.778889 0.045656 SUCCESS 112
110110010   72   76   74   82   64   66   79   56  7.593852 0.474114 SUCCESS 113
110110100   68   57   71   89   55   81   63   50 20.098764 0.009969 FAILURE 114
110111000   82   58   71   72   76   62   78   81  8.057352 0.427888 SUCCESS 115
110111010   76   74   76   68   68   76   76   77  2.531076 0.960266 SUCCESS 116
110111100   60   70   62   64   61   66   69   88  9.617798 0.292882 SUCCESS 117
111000000   67   76   67   63   75   59   87   77  8.395304 0.395838 SUCCESS 118
111000010   86   66   69   70   82   74   66   73  6.166600 0.628576 SUCCESS 119
111000100   72   83   62   67   64   84   60   73  8.532950 0.383212 SUCCESS 120
111000110   77   75   59   86   78   75   85   69 10.253298 0.247696 SUCCESS 121
111001000   76   71   74   77   75   79   73   68  2.543631 0.959665 SUCCESS 122
111001010   55   73   59   79   67   69   80   60  9.922537 0.270505 SUCCESS 123
111001100   75   51   58   74   58   82   70   84 15.303063 0.053514 SUCCESS 124
111010000   71   76   88   85   81   80   76   86 14.223465 0.076124 SUCCESS 125
111010010   74   71   78   63   71   64   76   72  2.889686 0.941088 SUCCESS 126
111010100   66   63   73   74   83   51   75   57 12.376884 0.135164 SUCCESS 127
111010110   57   72   68   75   81   68   67   80  6.258136 0.618341 SUCCESS 128
111011000   70   50   73   46   62   64   75   67 17.635629 0.024130 SUCCESS 129
111011010   61   61   70   93   60   81   68   60 15.052652 0.058130 SUCCESS 130
111011100   79   69   74   67   82   56   71   84  8.975677 0.344352 SUCCESS 131
111100000   82   77   66   59   66   58   84   85 12.991041 0.112158 SUCCESS 132
111100010   63   89   73   64   71   67   63   82  9.409617 0.308927 SUCCESS 133
111100100   81   58   68   71   79   72   75   80  6.533885 0.587652 SUCCESS 134
111100110   75   57   58   73   57   78   69   69  9.125194 0.331845 SUCCESS 135
111101000   68   64   84   71   83   82   68   77  8.032584 0.430294 SUCCESS 136
111101010   61   79   68   70   67   63   62   57  7.505512 0.483198 SUCCESS 137
111101100   78   60   73   53   64   72   81   71  9.371724 0.311914 SUCCESS 138
111101110   92   66   80   67   66   80   78   75 10.954540 0.204288 SUCCESS 139
111110000   99   83   65   61   83   72   72   74 18.071394 0.020698 SUCCESS 140
111110010   72   70   70   71   74   65   62   71  1.808377 0.986333 SUCCESS 141
111110100   67   72   78   67   81   68   59   65  5.356360 0.718897 SUCCESS 142
111110110   61   66   78   66   53   77   77   74  8.728919 0.365678 SUCCESS 143
111111000   86   83   67   68   62   72   53   65 12.143365 0.144921 SUCCESS 144
111111010   57   64   77   69   77   67   59   80  8.102777 0.423496 SUCCESS 145
111111100   73   78   65   70   64   70   65   79  3.486495 0.900235 SUCCESS 146
111111110   70   70   55   66   64   69   61   85  9.062648 0.337039 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   84   72   73   73   74   74   94   72 10.912996 0.206678 SUCCESS   0
000000011   80   81   81   62   70   75   86   69  9.113780 0.332789 SUCCESS   1
000000101   70   80   63   68   65   66   83   77  5.815751 0.667862 SUCCESS   2
000000111   82   71   70   64   62   71   83   82  7.665072 0.466851 SUCCESS   3
000001001   86   70   61   83   76   71   61   78  9.526719 0.299826 SUCCESS   4
000001011   66   75   65   70   72   63   88   62  7.455977 0.488327 SUCCESS   5
000001101   67   77   76   59   71   87   71   70  7.051371 0.531100 SUCCESS   6
000001111   78   71   75   67   69   68   79   77  2.940020 0.938065 SUCCESS   7
000010001   65   73   72   74   76   84   78   74  4.593143 0.800044 SUCCESS   8
000010011   85   61   72   74   64   79   76   72  6.600654 0.580266 SUCCESS   9
000010101   78   62   62   63   61   61   61   79  9.083306 0.335317 SUCCESS  10
000010111   71   66   77   81   69   55   87   85 12.903614 0.115209 SUCCESS  11
000011001   93   84   80   83   67   66   76   67 14.331551 0.073523 SUCCESS  12
000011011   57   73   64   61   73   82   75   78  7.848371 0.448420 SUCCESS  13
000011101   84   71   80   66   71   58   74   81  8.191003 0.415038 SUCCESS  14
000011111   89   68   63   74   68   61   77   77  8.637497 0.373793 SUCCESS  15
000100011   55   75   74   64   68   77   76   61  7.197006 0.515534 SUCCESS  16
000100101   76   71   65   60   71   62   56   82  8.745468 0.364221 SUCCESS  17
000100111   64   55   69   61   62   76   68   79  8.382178 0.397055 SUCCESS  18
000101001   76   72   74   73   69   95   61   61 12.051943 0.148901 SUCCESS  19
000101011   83   68   67   60   67   50   64   79 12.380993 0.134997 SUCCESS  20
000101101   63   73   77   61   75   57   78   61  8.115218 0.422297 SUCCESS  21
000101111   59   65   73   72   71   66   80   88  8.516400 0.384717 SUCCESS  22
000110011   80   76   67   66   78   69   66   70  3.332186 0.911816 SUCCESS  23
000110101   59   72   72   70   67   71   70   67  2.509504 0.961286 SUCCESS  24
000110111   60   77   67   63   69   70   80   72  4.676005 0.791577 SUCCESS  25
000111001   68   63   71   81   69   68   82   60  6.220472 0.622551 SUCCESS  26
000111011   71   72   75   78   65   79   75   78  3.537057 0.896295 SUCCESS  27
000111101   62   79   78   68   57   77   63   72  7.234671 0.511538 SUCCESS  28
000111111   72   68   91   75   72   70   84   75  9.205658 0.325245 SUCCESS  29
001000011   63   74   83   75   72   60   74   74  5.498571 0.703198 SUCCESS  30
001000101   67   72   67   68   80   82   77   69  4.242294 0.834628 SUCCESS  31
001000111   57   76   69   73   68   74   81   56  8.273979 0.407175 SUCCESS  32
001001011   71   76   77   70   74   66   66   71  1.791941 0.986739 SUCCESS  33
001001101   81   64   81   82   87   69   80   77 11.251176 0.187869 SUCCESS  34
001001111   74   58   71   63   70   84   61   60  9.083534 0.335298 SUCCESS  35
001010011   68   72   69   62   74   91   56   58 13.011472 0.111456 SUCCESS  36
001010101   54   69   63   64   66   70   50   77 12.939909 0.113934 SUCCESS  37
001010111   69   64   80   62   73   60   59   82  8.724696 0.366050 SUCCESS  38
001011011   59   67   74   75   60   61   62   68  6.987912 0.537937 SUCCESS  39
001011101   70   77   65   75   69   62   84   73  5.118732 0.744814 SUCCESS  40
001011111   62   60   56   87   70   73   80   81 12.707075 0.122334 SUCCESS  41
001100101   69   89   77   72   71   81   72   68  7.139368 0.521673 SUCCESS  42
001100111   65   69   68   69   66   76   67   70  1.645507 0.990020 SUCCESS  43
001101011   66   65   71   74   68   69   66   74  1.620511 0.990521 SUCCESS  44
001101101   72   75   64   68   79   64   65   78  3.974877 0.859383 SUCCESS  45
001101111   68   62   61   73   76   63   80   66  5.569107 0.695372 SUCCESS  46
001110101   81   67   66   65   81   74   67   70  4.450817 0.814333 SUCCESS  47
001110111   71   77   64   64   53   69   76   90 12.368895 0.135488 SUCCESS  48
001111011   66   68   76   84   72   68   51   80 10.490584 0.232266 SUCCESS  49
001111101   80   62   66   69   54   66   52   56 15.548566 0.049317 SUCCESS  50
001111111   73   74   78   75   64   75   81   62  4.826662 0.775932 SUCCESS  51
010000011   73   80   82   67   74   63   73   71  4.467709 0.812655 SUCCESS  52
010000111   69   69   66   64   62   59   88   75  8.845792 0.355471 SUCCESS  53
010001011   65   64   49   71   78   71   72   72  8.899892 0.350811 SUCCESS  54
010001111   66   74   79   72   68   73   71   60  3.377953 0.908453 SUCCESS  55
010010011   78   64   68   66   73   62   61   66  4.813422 0.777319 SUCCESS  56
010010111   60   65   64   81   86   71   73   83 10.019209 0.263680 SUCCESS  57
010011011   76   55   75   79   91   57   71   73 14.101341 0.079162 SUCCESS  58
010011111   80   66   81   54   68   84   71   62 11.008184 0.201236 SUCCESS  59
010100011   54   81   68   78   76   76   57   68 10.198286 0.251384 SUCCESS  60
010100111   76   62   70   69   72   80   59   64  5.544111 0.698148 SUCCESS  61
010101011   61   63   64   71   74   69   52   66  8.644916 0.373130 SUCCESS  62
010101111   75   65   79   58   77   65   63   78  6.821504 0.556008 SUCCESS  63
010110011   84   71   78   76   72   70   64   62  5.540345 0.698566 SUCCESS  64
010110111   58   73   81   82   57   67   60   78 11.266812 0.187035 SUCCESS  65
010111011   68   68   60   75   76   68   70   76  3.102433 0.927766 SUCCESS  66
010111111   61   67   59   85   69   87   84   73 13.099697 0.108465 SUCCESS  67
011000111   66   75   61   79   78   74   61   79  6.274914 0.616467 SUCCESS  68
011001111   73   68   64   65   61   74   70   64  3.577917 0.893059 SUCCESS  69
011010111   75   73   69   82   61   79   67   78  5.569677 0.695309 SUCCESS  70
011011111   70   67   70   91   69   68   70   68  6.479443 0.593689 SUCCESS  71
011101111   68   91   70   62   62   77   73   67  9.192533 0.326316 SUCCESS  72
011111111   64   71   69   78   68   77   90   66  7.886264 0.444658 SUCCESS  73
100000000   84   72   73   73   74   74   94   72 10.912996 0.206678 SUCCESS  74
100010000   83   69   83   73   83   69   67   70  6.922285 0.545040 SUCCESS  75
100100000   86   81   73   75   71   70   87   71  9.088899 0.334852 SUCCESS  76
100101000   68   78   71   74   82   83   62   71  6.170823 0.628104 SUCCESS  77
100110000   86   78   67   72   63   67   70   86  8.858918 0.354337 SUCCESS  78
100111000   79   63   71   75   61   67   77   56  7.497522 0.484023 SUCCESS  79
101000000   70   86   77   67   74   75   80   67  6.024845 0.644449 SUCCESS  80
101000100   77   71   81   54   85   70   61   67 10.774436 0.214810 SUCCESS  81
101001000   56   61   85   73   55   62   73   52 17.610747 0.024342 SUCCESS  82
101001100   75   88   65   73   57   69   63   76  9.255079 0.321237 SUCCESS  83
101010000   71   65   66   56   74   71   83   60  8.048449 0.428752 SUCCESS  84
101010100   63   80   60   60   54   59   64   71 12.342986 0.136544 SUCCESS  85
101011000   73   77   62   65   77   78   54   92 14.268320 0.075034 SUCCESS  86
101011100   61   68   70   67   76   63   61   80  5.652539 0.686088 SUCCESS  87
101100000   62   71   67   85   62   66   56   76  9.342391 0.314240 SUCCESS  88
101100100   67   67   78   78   72   78   83   56  8.094902 0.424255 SUCCESS  89
101101000   62   74   62   75   70   69   68   69  2.881012 0.941601 SUCCESS  90
101101100   57   56   69   62   70   59   74   66  9.667446 0.289147 SUCCESS  91
101110000   68   68   67   63   84   55   76   88 12.239580 0.140830 SUCCESS  92
101110100   70   68   69   78   58   70   68   79  4.425594 0.816830 SUCCESS  93
101111000   63   87   75   77   64   66   81   75  8.341318 0.400859 SUCCESS  94
101111100   74   68   65   66   79   59   73   78  4.934861 0.764515 SUCCESS  95
110000000   84   68   67   69   67   67   86   87 10.562032 0.227771 SUCCESS  96
110000010   57   76   76   68   75   73   60   72  5.736199 0.676754 SUCCESS  97
110000100   58   69   75   56   67   76   73   63  7.451412 0.488801 SUCCESS  98
110001000   58   79   91   82   78   68   76   75 12.711869 0.122155 SUCCESS  99
110001010   66   71   53   68   86   73   62   57 12.426875 0.133150 SUCCESS 100
110010000   80   74   85   91   75   65   86   78 15.204223 0.055294 SUCCESS 101
110010010   78   79   69   73   67   72   81   76  4.017106 0.855577 SUCCESS 102
110010100   65   76   67   69   79   73   62   67  3.536486 0.896340 SUCCESS 103
110011000   70   87   75   64   73   58   80   82 10.319839 0.243291 SUCCESS 104
110011010   71   62   80   79   76   66   60   67  5.995056 0.647786 SUCCESS 105
110100000   64   83   72   66   71   74   75   71  3.620261 0.889658 SUCCESS 106
110100010   75   73   63   66   66   63   70   72  2.801689 0.946179 SUCCESS 107
110100100   63   64   79   64   66   70   70   49 10.502454 0.231514 SUCCESS 108
110101000   66   59   72   61   75   63   61   60  8.027106 0.430827 SUCCESS 109
110101010   70   74   61   67   62   58   66   60  7.317532 0.502793 SUCCESS 110
110101100   76   69   78   66   76   73   45   77 12.285348 0.138919 SUCCESS 111
110110000   70   60   75   83   72   64   63   78  6.487661 0.592777 SUCCESS 112
110110010   59   74   76   75   80   76   54   67  8.800025 0.359446 SUCCESS 113
110110100   64   70   61   69   63   71   57   89 10.636334 0.223168 SUCCESS 114
110111000   66   67   70   74   71   61   91   75  8.332758 0.401659 SUCCESS 115
110111010   68   73   74   69   73   63   60   79  4.024867 0.854873 SUCCESS 116
110111100   76   81   64   79   64   63   82   63  7.861040 0.447161 SUCCESS 117
111000000   91   68   69   59   67   73   80   83 11.860083 0.157557 SUCCESS 118
111000010   65   71   72   62   79   74   81   72  4.321503 0.827014 SUCCESS 119
111000100   69   76   76   77   79   65   68   67  3.202871 0.920989 SUCCESS 120
111000110   60   75   73   61   66   72   84   74  6.487661 0.592777 SUCCESS 121
111001000   74   82   72   76   75   81   83   88 10.700363 0.219262 SUCCESS 122
111001010   62   69   62   71   70   72   63   72  3.239851 0.918416 SUCCESS 123
111001100   74   76   79   72   70   58   80   62  6.320796 0.611346 SUCCESS 124
111010000   72   74   65   77   68   87   74   75  5.590678 0.692974 SUCCESS 125
111010010   67   64   71   69   59   78   69   57  6.541418 0.586817 SUCCESS 126
111010100   84   62   79   68   77   62   70   62  7.606292 0.472841 SUCCESS 127
111010110   65   79   83   73   72   67   54   75  8.332644 0.401669 SUCCESS 128
111011000   65   57   64   73   67   71   60   74  6.069700 0.639425 SUCCESS 129
111011010   76   55   58   81   61   70   60   76 11.454335 0.177260 SUCCESS 130
111011100   73   81   76   65   67   68   79   71  3.791463 0.875431 SUCCESS 131
111100000   86   77   80   52   63   74   71   73 11.450797 0.177441 SUCCESS 132
111100010   69   74   62   67   78   72   73   68  2.501401 0.961666 SUCCESS 133
111100100   82   90   66   84   83   68   75   84 15.220886 0.054990 SUCCESS 134
111100110   71   64   77   73   69   65   81   73  3.440727 0.903741 SUCCESS 135
111101000   76   71   67   71   72   83   70   71  2.818923 0.945202 SUCCESS 136
111101010   75   52   75   70   61   58   75   57 12.505970 0.130016 SUCCESS 137
111101100   62   52   64   69   75   76   50   77 14.534596 0.068852 SUCCESS 138
111101110   65   85   80   64   61   66   66   62  8.549385 0.381722 SUCCESS 139
111110000   75   62   89   49   65   79   69   68 14.802241 0.063107 SUCCESS 140
111110010   78   95   75   83   69   56   81   80 17.770992 0.023010 SUCCESS 141
111110100   79   63   63   69   63   73   51   56 12.672835 0.123613 SUCCESS 142
111110110   71   52   64   84   63   77   63   79 11.700866 0.165058 SUCCESS 143
111111000   64   63   82   64   64   87   72   67  8.812579 0.358353 SUCCESS 144
111111010   75   66   70   70   79   79   72   65  3.094329 0.928299 SUCCESS 145
111111100   69   81   76   84   63   78   73   65  6.725973 0.566466 SUCCESS 146
111111110   64   71   69   78   68   77   90   66  7.886264 0.444658 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   54   78   84   78   85   59   67   83 15.558268 0.049157 SUCCESS   0
000000011   62   77   82   76   75   65   73   88  9.076116 0.335916 SUCCESS   1
000000101   61   62   68   70   84   80   76   77  7.401992 0.493945 SUCCESS   2
000000111   69   71   67   78   72   62   66   71  2.501287 0.961671 SUCCESS   3
000001001   62   69   71   62   69   76   62   64  4.546234 0.804790 SUCCESS   4
000001011   67   63   74   74   87   64   81   77  7.999029 0.433565 SUCCESS   5
000001101   80   65   87   69   62   79   67   79  8.925687 0.348604 SUCCESS   6
000001111   65   72   70   80   63   67   69   73  2.973004 0.936040 SUCCESS   7
000010001   63   81   54   72   62   66   80   72  9.271514 0.319912 SUCCESS   8
000010011   63   75   65   82   80   82   62   72  7.698399 0.463472 SUCCESS   9
000010101   65   66   67   72   82   75   72   66  3.507382 0.898616 SUCCESS  10
000010111   66   61   77   79   84   62   69   66  7.343327 0.500083 SUCCESS  11
000011001   86   57   75   71   74   65   76   74  7.606521 0.472818 SUCCESS  12
000011011   73   67   70   72   62   77   62   77  3.695133 0.883529 SUCCESS  13
000011101   74   66   78   57   84   63   83   87 13.479651 0.096378 SUCCESS  14
000011111   72   79   64   83   73   55   67   68  7.894254 0.443867 SUCCESS  15
000100011   64   76   56   74   75   71   66   75  5.268705 0.728508 SUCCESS  16
000100101   83   60   66   68   74   77   54   68  9.271514 0.319912 SUCCESS  17
000100111   69   66   59   73   65   76   75   75  3.887107 0.867163 SUCCESS  18
000101001   63   91   57   82   62   72   73   75 12.949268 0.113607 SUCCESS  19
000101011   72   63   73   78   71   94   72   71  9.635375 0.291556 SUCCESS  20
000101101   76   76   65   60   65   66   79   71  4.792878 0.779467 SUCCESS  21
000101111   80   70   57   74   77   64   83   64  8.265875 0.407939 SUCCESS  22
000110011   72   64   58   66   68   79   66   85  7.802375 0.453009 SUCCESS  23
000110101   78   79   78   71   60   83   72   82  8.245559 0.409858 SUCCESS  24
000110111   74   63   70   69   81   72   71   72  2.660162 0.953844 SUCCESS  25
000111001   65   84   71   78   71   54   69   71  7.965245 0.436872 SUCCESS  26
000111011   75   68   93   71   70   61   72   76  9.409845 0.308910 SUCCESS  27
000111101   69   75   85   65   63   72   74   57  7.581183 0.475412 SUCCESS  28
000111111   78   63   62   82   64   69   66   72  5.686094 0.682347 SUCCESS  29
001000011   68   66   70   69   62   66   66   84  4.851201 0.773355 SUCCESS  30
001000101   76   83   82   59   59   68   93   74 15.946553 0.043152 SUCCESS  31
001000111   61   72   81   83   77   67   63   70  6.792514 0.559176 SUCCESS  32
001001011   69   69   72   68   74   73   63   61  2.734920 0.949876 SUCCESS  33
001001101   65   72   79   87   75   55   68   73  9.422171 0.307942 SUCCESS  34
001001111   59   65   60   64   63   67   65   77  7.037903 0.532549 SUCCESS  35
001010011   64   81   54   81   66   77   65   69  9.271628 0.319903 SUCCESS  36
001010101   61   64   96   74   71   66   78   49 19.539848 0.012224 SUCCESS  37
001010111   79   64   76   57   76   81   69   67  7.009483 0.535610 SUCCESS  38
001011011   80   70   70   73   84   58   76   75  6.926279 0.544607 SUCCESS  39
001011101   72   59   77   65   68   78   75   64  4.909752 0.767177 SUCCESS  40
001011111   69   80   73   71   69   46   79   56 14.559934 0.068289 SUCCESS  41
001100101   84   66   77   65   58   76   83   68  9.017337 0.340836 SUCCESS  42
001100111   62   74   65   71   54   76   70   83  8.470176 0.388939 SUCCESS  43
001101011   64   85   69   67   69   80   74   66  5.652995 0.686037 SUCCESS  44
001101101   72   68   58   86   54   73   62   67 11.429340 0.178538 SUCCESS  45
001101111   68   60   64   76   67   75   75   71  3.611587 0.890359 SUCCESS  46
001110101   70   67   85   73   87   72   87   77 11.509919 0.174446 SUCCESS  47
001110111   60   75   84   59   67   56   74   68 10.206389 0.250838 SUCCESS  48
001111011   74   73   73   62   61   69   69   57  5.689975 0.681914 SUCCESS  49
001111101   63   71   72   67   62   52   60   64  9.771765 0.281412 SUCCESS  50
001111111   77   61   57   73   82   83   75   82 10.925094 0.205980 SUCCESS  51
010000011   82   69   84   75   60   69   57   82 11.054294 0.198642 SUCCESS  52
010000111   70   66   70   72   73   57   79   80  5.448352 0.708755 SUCCESS  53
010001011   86   68   67   72   62   69  101   73 18.309136 0.019025 SUCCESS  54
010001111   68   77   78   71   73   71   70   74  1.671073 0.989490 SUCCESS  55
010010011   67   74   73   60   76   74   59   63  5.594102 0.692593 SUCCESS  56
010010111   61   79   68   68   65   68   73   66  3.619804 0.889695 SUCCESS  57
010011011   62   74   80   90   64   72   81   74 10.282403 0.245762 SUCCESS  58
010011111   69   67   59   72   70   58   71   78  5.464674 0.706951 SUCCESS  59
010100011   66   66   62   64   59   67   53   62 10.456115 0.234460 SUCCESS  60
010100111   71   81   54   73   78   71   76   65  7.360104 0.498325 SUCCESS  61
010101011   62   58   78   86   74   68   65   48 15.995745 0.042441 SUCCESS  62
010101111   69   59   69   57   74   86   63   62 10.444245 0.235219 SUCCESS  63
010110011   84   60   75   73   87   90   63   67 14.911468 0.060890 SUCCESS  64
010110111   68   75   79   63   74   63   72   67  3.511491 0.898296 SUCCESS  65
010111011   81   71   64   56   66   68   70   60  7.547399 0.478880 SUCCESS  66
010111111   77   65   62   76   72   59   83   55 10.448582 0.234941 SUCCESS  67
011000111   82   62   72   58   76   64   54   70 10.569451 0.227308 SUCCESS  68
011001111   84   82   58   61   71   74   70   71  8.336867 0.401275 SUCCESS  69
011010111   71   81   82   72   71   71   63   52  9.426166 0.307629 SUCCESS  70
011011111   80   70   72   65   67   62   76   65  3.983094 0.858646 SUCCESS  71
011101111   74   80   79   60   62   49   74   59 14.317740 0.073850 SUCCESS  72
011111111   71   66   59   66   74   73   72   69  2.989554 0.935011 SUCCESS  73
100000000   54   78   84   78   85   59   67   83 15.558268 0.049157 SUCCESS  74
100010000   80   67   87   78   73   63   62   62  9.263525 0.320556 SUCCESS  75
100100000   73   71   70   76   86   85   64   76  7.882384 0.445043 SUCCESS  76
100101000   81   76   58   74   67   67   66   75  5.473348 0.705991 SUCCESS  77
100110000   76   72   59   75   76   68   71   89  8.065798 0.427069 SUCCESS  78
100111000   72   66   71   79   72   68   70   78  2.246995 0.972488 SUCCESS  79
101000000   59   71   53   73   66   67   74   90 12.811166 0.118514 SUCCESS  80
101000100   72   75   81   72   84   78   63   78  6.784638 0.560037 SUCCESS  81
101001000   68   72   63   65   65   76   64   76  3.465380 0.901860 SUCCESS  82
101001100   71   73   77   74   69   71   74   64  1.658404 0.989755 SUCCESS  83
101010000   55   68   79   62   78   66   76   73  7.430868 0.490937 SUCCESS  84
101010100   53   72   75   59   71   60   79   62 10.744647 0.216592 SUCCESS  85
101011000   83   61   73   64   73   63   90   77 11.238050 0.188572 SUCCESS  86
101011100   76   64   88   67   80   76   69   53 11.914069 0.155079 SUCCESS  87
101100000   81   85   63   87   78   64   75   73 10.967095 0.203571 SUCCESS  88
101100100   67   77   77   70   62   65   71   79  3.949881 0.861617 SUCCESS  89
101101000   71   70   82   71   67   82   91   79 10.850336 0.210324 SUCCESS  90
101101100   80   69   65   87   69   60   69   60  9.108872 0.333195 SUCCESS  91
101110000   71   71   82   61   74   70   75   66  3.991654 0.857876 SUCCESS  92
101110100   70   68   82   63   63   86   67   55 10.962073 0.203857 SUCCESS  93
101111000   69   70   74   65   52   79   72   61  8.257087 0.408769 SUCCESS  94
101111100   55   68   62   71   69   62   76   66  6.787606 0.559712 SUCCESS  95
110000000   56   65   81   65   66   58   66   79  9.738780 0.283841 SUCCESS  96
110000010   70   83   74   83   78   76   74   81  7.352571 0.499114 SUCCESS  97
110000100   75   59   66   87   77   82   70   79  9.860790 0.274933 SUCCESS  98
110001000   71   70   77   82   84   62   69   71  6.137382 0.631846 SUCCESS  99
110001010   65   63   62   83   71   76   73   78  5.911738 0.657118 SUCCESS 100
110010000   76   74   73   83   70   83   57   62  8.892131 0.351477 SUCCESS 101
110010010   70   60   73   59   76   75   68   79  5.565112 0.695816 SUCCESS 102
110010100   77   74   59   82   58   67   72   69  7.247225 0.510209 SUCCESS 103
110011000   91   69   52   79   85   76   70   86 18.897842 0.015416 SUCCESS 104
110011010   63   71   77   64   85   73   58   62  8.662150 0.371593 SUCCESS 105
110100000   64   72   69   66   60   58   58   83  9.730334 0.284465 SUCCESS 106
110100010   71   69   80   75   71   71   79   75  2.794042 0.946610 SUCCESS 107
110100100   53   61   71   64   55   78   68   66 11.541648 0.172856 SUCCESS 108
110101000   67   67   75   67   64   65   71   76  2.446959 0.964158 SUCCESS 109
110101010   54   66   57   71   74   62   66   61 10.239260 0.248633 SUCCESS 110
110101100   77   60   73   69   82   68   81   76  6.254256 0.618775 SUCCESS 111
110110000   73   76   55   87   80   70   60   71 10.899756 0.207444 SUCCESS 112
110110010   78   77   93   70   57   57   68   69 14.255651 0.075341 SUCCESS 113
110110100   69   66   77   78   58   77   87   83 10.678906 0.220565 SUCCESS 114
110111000   60   69   70   52   71   69   77   65  8.010671 0.432428 SUCCESS 115
110111010   66   79   67   53   62   85   70   63 11.124715 0.194732 SUCCESS 116
110111100   85   60   72   68   58   65   67   60  9.571802 0.296374 SUCCESS 117
111000000   52   63   68   64   65   67   74   78  8.436392 0.392043 SUCCESS 118
111000010   67   73   79   71   77   83   65   67  4.709788 0.788096 SUCCESS 119
111000100   70   70   65   69   66   75   79   75  2.392973 0.966535 SUCCESS 120
111000110   66   67   59   69   67   78   60   80  6.529091 0.588183 SUCCESS 121
111001000   74   71   64   83   69   71   59   68  5.193604 0.736697 SUCCESS 122
111001010   71   80   80   78   74   61   72   59  6.842619 0.553704 SUCCESS 123
111001100   67   72   68   61   79   80   74   87  7.961479 0.437242 SUCCESS 124
111010000   73   85   68   63   66   68   61   76  6.266354 0.617423 SUCCESS 125
111010010   70   68   74   70   75   78   72   67  1.533198 0.992143 SUCCESS 126
111010100   65   76   84   81   70   58   71   55 10.999738 0.201714 SUCCESS 127
111010110   66   56   81   63   81   69   74   74  7.810821 0.452165 SUCCESS 128
111011000   75   86   61   73   73   73   62   73  6.454447 0.596465 SUCCESS 129
111011010   64   76   95   64   67   63   84   79 14.940572 0.060311 SUCCESS 130
111011100   64   61   65   57   75   81   70   63  8.014894 0.432017 SUCCESS 131
111100000   68   74   68   79   79   77   73   81  4.509711 0.808461 SUCCESS 132
111100010   66   68   60   83   61   75   70   59  8.023340 0.431194 SUCCESS 133
111100100   81   55   69   72   75   61   69   74  7.088578 0.527107 SUCCESS 134
111100110   61   67   58   58   81   72   74   74  8.232092 0.411134 SUCCESS 135
